scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence
207,cloud001035.pcd,-6.022455889217855,-1.588499710919922,0.035614649667870785,2.5783907338971987,147.7309069879484,0.2639333376931056
208,cloud001040.pcd,-6.325927176059756,-1.482992985054029,0.038822477399097395,2.596777427355227,148.78438692229423,0.26646899170287214
209,cloud001045.pcd,-6.497428959316249,-1.4024291899232662,0.028494216503004696,2.623601058699582,150.3212677895406,0.26804052550345664
210,cloud001050.pcd,-6.659216405509163,-1.2977178036175598,0.01776311309286041,2.634919459717228,150.96976439868828,0.26746225361920684
211,cloud001055.pcd,-6.797064835172021,-1.2897825863445893,0.05061454036875945,2.64906409157917,151.78019210714385,0.2673990001552707
212,cloud001060.pcd,-6.973152507741797,-1.2292825958082902,0.06395314959132761,2.6507001430085486,151.87393094911357,0.268941891974851
213,cloud001065.pcd,-7.210115909790499,-1.1043233887709571,0.05051939500516464,2.6429604283851065,151.43047796655466,0.27053970094652063
214,cloud001070.pcd,-7.396818971776879,-1.0679620036644766,0.07770795408197088,2.6609809066369925,152.46297531519502,0.2700835872372028
215,cloud001075.pcd,-7.943931075078217,-0.7385856876683752,0.0323637436578217,2.6067352981671883,149.35493089275613,0.2696645492063629
216,cloud001080.pcd,-8.096739829094382,-0.6996077622197437,0.05530177666376826,2.628430551453511,150.59797734152974,0.2688336920641044
217,cloud001085.pcd,-8.263939634727429,-0.6077850254188776,0.044036012651155,2.6269837357911867,150.51508091034515,0.2700158367628361
218,cloud001090.pcd,-8.404595812585653,-0.5457972000613494,0.03667004918367256,2.640251717096855,151.2752802418184,0.2702048629838637
219,cloud001095.pcd,-8.374385239907864,-0.5474440149668213,0.006783646473866006,2.6245163190698397,150.37370834591195,0.26847586712010724
220,cloud001100.pcd,-8.493468626661983,-0.5377344712933548,0.03806908643395635,2.6233739291846745,150.30825422693354,0.2701126165042974
221,cloud001105.pcd,-8.54181999312254,-0.5174351898425432,0.021029138841205424,2.6189237695060807,150.05327885919084,0.2686044501669292
222,cloud001110.pcd,-8.628429427684297,-0.4521075425710488,0.02673420621432214,2.6286171305658046,150.60866753720947,0.26990057819016433
223,cloud001115.pcd,-8.565597890545957,-0.5301406752080753,0.05086385192393854,2.6240775711656372,150.34856994273093,0.2707978053714874
224,cloud001120.pcd,-8.36610409946618,-0.629247284772256,0.032727672385278676,2.6114144317570167,149.6230254992312,0.27029713843258535
225,cloud001125.pcd,-8.303600653172257,-0.6713915464609568,0.03784649880923559,2.612839236716999,149.70466081006748,0.26971089022140926
226,cloud001130.pcd,-8.324208493538801,-0.6965469077191804,0.05287411582263519,2.608859492219196,149.47663824680296,0.270158614744989
227,cloud001135.pcd,-8.357837113033247,-0.6834773612837504,0.05724809400001203,2.605253325237672,149.2700200985422,0.2701407925523906
228,cloud001140.pcd,-8.171158174779313,-0.7639067023407948,0.026621680362913794,2.599482539290872,148.93937841931717,0.2697408501311607
229,cloud001145.pcd,-7.9777033308596845,-0.9017754626948749,0.05104141057235877,2.5730789845241118,147.42656616703928,0.26958940242832125
230,cloud001150.pcd,-7.86544524338693,-0.9483209315840446,0.04319814413664128,2.5782563890679535,147.72320959623326,0.2699655996557108
231,cloud001155.pcd,-7.827467849211525,-1.012229471801002,0.0735122730726699,2.5669764410903566,147.07691618398982,0.2702068125970939
232,cloud001160.pcd,-7.605897799632125,-1.162672922872576,0.11559992604812258,2.5834754435123592,148.0222393889467,0.2659799455071033
233,cloud001165.pcd,-7.64519303726625,-1.1598681787305505,0.1204302242519977,2.5896310190740444,148.37492788910512,0.26991192437858064
234,cloud001170.pcd,-7.747788611501474,-1.0851065950281873,0.1276782973615772,2.587001554497204,148.22427066647302,0.26888190303686776
235,cloud001175.pcd,-7.731738435216912,-1.0855686009474514,0.132033459874256,2.592040628509049,148.51298834000582,0.2697243880446692
236,cloud001180.pcd,-7.574351516114277,-1.2387916818797595,0.20844227660162518,2.6098216759670563,149.53176731467144,0.26769600333216
237,cloud001185.pcd,-7.626111629323602,-1.208514822847951,0.20389456241233253,2.615321569935944,149.84688802685815,0.2692645926166836
238,cloud001190.pcd,-7.52258095888821,-1.2807266297217912,0.20787980256453456,2.6109180042270017,149.59458229692723,0.2683376636024856
239,cloud001195.pcd,-7.420251492440777,-1.3898243397913184,0.26089638842285845,2.6070259515717913,149.371584106141,0.2690685406377549
240,cloud001200.pcd,-7.561707174429941,-1.324998857210185,0.2697077592397784,2.5984573473236625,148.88063924640534,0.2686929601079571
241,cloud001205.pcd,-7.693278388401719,-1.2649664921097252,0.2825272850138686,2.5998235354524173,148.95891606020388,0.26916770559742714
242,cloud001210.pcd,-7.840890583123726,-1.1857635749547255,0.2850491225469629,2.5929387417529615,148.56444643840678,0.27104883124309015
243,cloud001215.pcd,-7.9697085447980305,-1.1626398127036524,0.3648545925257781,2.610272658836655,149.55760672973216,0.2710406347861639
244,cloud001220.pcd,-8.082130982656972,-1.0849557456816112,0.3175950608787826,2.6019008280659186,149.07793615977118,0.2716940773717865
245,cloud001225.pcd,-8.057260547594085,-1.0898708535562762,0.3093268161086294,2.588798507810643,148.32722850731514,0.27151517761905153
246,cloud001230.pcd,-8.174347186347221,-1.011328046601936,0.3071664204987324,2.597463800110939,148.8237131843693,0.27023476123186807
247,cloud001235.pcd,-8.18977388471663,-0.9797713121831207,0.28843064451583095,2.5991430001449185,148.91992425927455,0.27011462476023496
248,cloud001240.pcd,-8.084386545816765,-1.006976528428965,0.2768539304129827,2.608366941182907,149.4484171512288,0.269503663084736
249,cloud001245.pcd,-8.084386545816765,-1.006976528428965,0.2768539304129827,2.608366941182907,149.4484171512288,0.2684841402359622
