scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
175,cloud000175.pcd,8.693588140704128,-1.2533163406352759,0.0,0.13076352811288547,7.492198275108628,0.27026832449871596,True
176,cloud000176.pcd,8.734414404502358,-1.2693710385497514,0.0,0.1653761169578133,9.475353533944585,0.2713684208483932,True
177,cloud000177.pcd,8.802674933575219,-1.2862056767464463,0.0,0.17313382945735162,9.919837718844015,0.2696719845170491,True
178,cloud000178.pcd,8.908100591370815,-1.3287073996712944,0.0,0.21550108686724992,12.347302757975552,0.27033099995503596,True
179,cloud000179.pcd,9.066504704827176,-1.355721857627847,0.0,0.25420715096175556,14.564996872153579,0.26935281168614245,True
180,cloud000180.pcd,9.132061775110461,-1.3610849574362134,0.0,0.2921751047393133,16.740400380355428,0.2707895228403257,True
181,cloud000181.pcd,9.168398040630786,-1.3670806419193542,0.0,0.2907350917031409,16.65789371093893,0.2702278942900604,True
182,cloud000182.pcd,9.397603529846954,-1.3884238720026598,0.0,0.29010705486407806,16.62190985068189,0.27019425126444924,True
183,cloud000183.pcd,9.589892050346526,-1.4466622868897772,0.0,0.2882686431368991,16.516576617707184,0.2697139973662903,True
184,cloud000184.pcd,9.6004016518652,-1.470282354757416,0.0,0.2855227178111072,16.35924668568122,0.2700981443855286,True
185,cloud000185.pcd,9.729823230144634,-1.5176830581077998,0.0,0.2915125954752686,16.702441395637347,0.27069100070723506,True
186,cloud000186.pcd,9.836732649270463,-1.521926433114199,0.0,0.29576259785322806,16.94594859481499,0.26873879250064875,True
187,cloud000187.pcd,9.890754379224914,-1.5388046143756104,0.0,0.29585316667043215,16.951137805796275,0.2695180547640347,True
188,cloud000188.pcd,10.191448821892575,-1.6060158347531248,0.0,0.2973901174326667,17.03919859779173,0.27122550360682435,True
189,cloud000189.pcd,10.307471448716056,-1.6376281328724966,0.0,0.30636484998221114,17.553412895139314,0.2708465521502839,True
190,cloud000190.pcd,10.353008651430095,-1.6472411390375057,0.0,0.3065908657985401,17.566362647518165,0.2708902829026748,True
191,cloud000191.pcd,10.53693766270909,-1.7053373931551346,0.0,0.3049416683742596,17.471870595523047,0.2713788311626516,True
192,cloud000192.pcd,10.737380653683436,-1.749917782887228,0.0,0.29970542465083444,17.17185592966892,0.27093054167458347,True
193,cloud000193.pcd,10.768081106012207,-1.7819987163300663,0.0,0.3015841209119611,17.27949729641848,0.2707374449950201,True
194,cloud000194.pcd,10.85714139594481,-1.79206861366364,0.0,0.3072867359084804,17.60623306790705,0.27066275355413005,True
195,cloud000195.pcd,10.913959316810123,-1.8016874173663417,0.0,0.3073848144445844,17.611852554086628,0.27074167491152434,True
196,cloud000196.pcd,10.842602435432829,-1.792922834932761,0.0,0.30407563726448383,17.422250668005866,0.27161402406596913,True
197,cloud000197.pcd,10.918490428911376,-1.796977579720379,0.0,0.3036317394816616,17.396817198514935,0.27125945486480146,True
198,cloud000198.pcd,10.97526153412686,-1.7875064596909227,0.0,0.3052392681186055,17.48892180485824,0.2701246580019968,True
199,cloud000199.pcd,11.078597126934206,-1.8018910961227725,0.0,0.30991935266538434,17.757070897153064,0.2702084941261,True
200,cloud000200.pcd,11.202078214353119,-1.8515872346816238,0.0,0.30789745312054384,17.64122458663428,0.27111695251627255,True
201,cloud000201.pcd,11.33961939565365,-1.8664035723069659,0.0,0.3009800758249857,17.24488806229918,0.2708093134425093,True
202,cloud000202.pcd,11.461267028869758,-1.9034614451929344,0.0,0.3028381580454635,17.351348331520853,0.27132183344408717,True
203,cloud000203.pcd,11.635718929177317,-1.9563851660531164,0.0,0.3011220364740852,17.25302180834952,0.2724101321538684,True
204,cloud000204.pcd,11.719375460805901,-1.961853573812041,0.0,0.29988597190829647,17.182200525524152,0.2722825577962662,True
205,cloud000205.pcd,11.862720676434796,-1.9847507392563146,0.0,0.291827019220286,16.720456549205544,0.2722266375678683,True
206,cloud000206.pcd,12.081930676841592,-2.033341568593476,0.0,0.296638235990852,16.996118964481536,0.27212649601340566,True
207,cloud000207.pcd,12.145424874944945,-2.059745352020514,0.0,0.2988591479895298,17.123367848675738,0.27059490724190877,True
208,cloud000208.pcd,12.100038982060534,-2.0402719259668283,0.0,0.29872935766535746,17.11593141087903,0.27112296863717006,True
209,cloud000209.pcd,12.094010684088852,-2.018337151722249,0.0,0.294483601903926,16.87266752490565,0.27053114096213815,True
210,cloud000210.pcd,12.078382574925094,-2.0121795907208275,0.0,0.2951267020782607,16.90951445069916,0.27166681574064666,True
211,cloud000211.pcd,12.053266444617519,-2.0243001632038626,0.0,0.2949646901573177,16.900231851398317,0.27173155345389943,True
212,cloud000212.pcd,12.026826688924396,-2.0044722130942665,0.0,0.28956786709719096,16.59101666727418,0.2719707753368656,True
213,cloud000213.pcd,11.820593227030955,-1.9390669358388328,0.0,0.29225058008208415,16.744724798953502,0.2690602675552234,True
214,cloud000214.pcd,12.056857029982949,-2.024693123875919,0.0,0.2889004402081768,16.55277592340012,0.27108143735302737,True
215,cloud000215.pcd,12.009694835571738,-2.022394559139703,0.0,0.28783550584239515,16.49175967878239,0.2713449436450873,True
216,cloud000216.pcd,12.172047350208823,-2.0959709763374055,0.0,0.22646346394374123,12.975400697889466,0.27161000861441725,True
217,cloud000217.pcd,11.983080207915332,-2.089900925525025,0.0,0.17006103360404046,9.743779485143985,0.2711830772708594,True
218,cloud000218.pcd,11.829542433307749,-2.06606674427083,0.0,0.16898546723948196,9.682154071868554,0.2696865869930355,True
219,cloud000219.pcd,11.888824312565559,-2.0909509760012237,0.0,0.17074246764660944,9.782822779799726,0.26981537272224587,True
220,cloud000220.pcd,12.072202213816393,-2.1467866115190004,0.0,0.17417036117262447,9.979226611460605,0.2706500573893314,True
221,cloud000221.pcd,12.193866047216924,-2.1799763547363202,0.0,0.17355614296104785,9.944034500237192,0.2700758773232202,True
222,cloud000222.pcd,12.198267316678551,-2.2114168605579376,0.0,0.1761356325557262,10.091828367310173,0.2709593791868253,True
223,cloud000223.pcd,12.079106733047839,-2.2097155014837937,0.0,0.17649104444569969,10.112191968594422,0.271537299555853,True
224,cloud000224.pcd,12.043272075170455,-2.194108264994634,0.0,0.19185036353033538,10.992216128338786,0.27118016857635063,True
225,cloud000225.pcd,12.246051376654556,-2.2332928223856197,0.0,0.19564701655633243,11.20974832300399,0.271488830396209,True
