scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence
106,cloud000530.pcd,5.790667343713,0.09303136520332685,0.027229125765933556,0.6566485994747712,37.623193373080795,0.25894348530349365
107,cloud000535.pcd,5.77694000143198,0.07877790130538519,0.018158264034575593,0.831181524674204,47.62319337308079,0.2625339439660387
108,cloud000540.pcd,5.78115533954465,0.0987995334973483,0.03905638758783876,1.005714449873637,57.62319337308079,0.25994781067541867
109,cloud000545.pcd,5.765056921511178,0.1142041843398458,0.04114436716455697,1.1802473750730698,67.62319337308078,0.25786142125164707
110,cloud000550.pcd,5.724016683138047,0.10618489681476556,0.03850396593862898,1.3547803002725027,77.62319337308078,0.2594531431250857
111,cloud000555.pcd,5.739357390787801,0.09314939914733415,0.021947641111761493,1.5293132254719357,87.62319337308078,0.25771754332266
112,cloud000560.pcd,5.724175668069281,0.09566562682585222,0.024950850348206603,1.7038461506713687,97.62319337308078,0.2581719040748331
113,cloud000565.pcd,5.725260560593739,0.06757190444861844,0.02494705708214178,1.8783790758708017,107.62319337308078,0.2565523425582036
114,cloud000570.pcd,5.706955668294982,0.04265227443271799,-0.005925238106648443,2.0529120010702346,117.62319337308078,0.25905896354228475
115,cloud000575.pcd,5.767127647386219,-0.04469824190522821,-0.061938733636342086,2.2274449262696674,127.62319337308078,0.26021262142442253
116,cloud000580.pcd,5.81025758752042,-0.097909157851811,-0.08911996303629541,2.0529120010702346,117.62319337308078,0.25838181861779846
117,cloud000585.pcd,5.751967735746536,-0.039682477290657436,-0.07951947308207616,2.2274449262696674,127.62319337308078,0.26054328829249446
118,cloud000590.pcd,5.753871821159654,-0.0627622128968938,-0.09731758745989971,2.4019778514691,137.62319337308077,0.2604732319264568
119,cloud000595.pcd,5.836642172569646,-0.11952411449818358,-0.0885256329025303,2.576510776668533,147.62319337308074,0.2582980507645739
120,cloud000600.pcd,5.941484592100609,-0.23249269354266255,-0.12942817897503522,2.4019778514691,137.62319337308077,0.25914348310058916
121,cloud000605.pcd,6.053928139289543,-0.34928098856460693,-0.17306806302551062,2.576510776668533,147.62319337308074,0.2605643920120632
122,cloud000610.pcd,6.141691772050372,-0.5008256896980172,-0.23546617105448525,2.4019778514691,137.62319337308077,0.2612210952932369
123,cloud000615.pcd,6.295158229709159,-0.6102576655744969,-0.2595659370107368,2.576510776668533,147.62319337308074,0.2577131529080662
124,cloud000620.pcd,6.363532258786675,-0.7387430556222996,-0.32210514308948784,2.4019778514691,137.62319337308077,0.253718727088627
125,cloud000625.pcd,6.510400708644787,-0.8589820660585217,-0.3306129645889938,2.576510776668533,147.62319337308074,0.25870900265534874
126,cloud000630.pcd,6.61387073231682,-0.9188254645379781,-0.3472295353944129,2.4019778514691,137.62319337308077,0.25659214827016696
127,cloud000635.pcd,6.7154318672545745,-1.0200114049631988,-0.37468954665499166,2.576510776668533,147.62319337308074,0.25782964106123046
128,cloud000640.pcd,6.817266074491493,-1.1060365942207058,-0.3873558766960492,2.4019778514691,137.62319337308077,0.25756618433924217
129,cloud000645.pcd,7.027903711364177,-1.2403557322028083,-0.4176343861100561,2.576510776668533,147.62319337308074,0.25880973873121843
130,cloud000650.pcd,7.157005990594402,-1.3720397493660397,-0.48804984691599534,2.4019778514691,137.62319337308077,0.2607050895952748
131,cloud000655.pcd,7.3197999088572825,-1.5055467595478176,-0.5214691723944067,2.576510776668533,147.62319337308074,0.2581947595750453
132,cloud000660.pcd,7.441934798079451,-1.6352529108083491,-0.5661979241477182,2.4019778514691,137.62319337308077,0.2588636404655052
133,cloud000665.pcd,7.676012201301598,-1.8374347745949704,-0.6552287724641476,2.576510776668533,147.62319337308074,0.2591177136032747
134,cloud000670.pcd,7.370414743121373,-1.599508481553633,-0.5865402094948106,2.4019778514691,137.62319337308077,0.25764121139416957
135,cloud000675.pcd,7.402002000976751,-1.6944010723426548,-0.630234609365453,2.576510776668533,147.62319337308074,0.2603729122219601
136,cloud000680.pcd,7.521669804701799,-1.8050212792262872,-0.6828462370893158,2.4019778514691,137.62319337308077,0.2572501436096017
137,cloud000685.pcd,7.555056299640706,-1.835030096813781,-0.6818421603878997,2.2274449262696674,127.62319337308078,0.2605029641610092
138,cloud000690.pcd,7.784152317382235,-1.9946701554750876,-0.7443120838685895,2.4019778514691,137.62319337308077,0.2598712620214759
139,cloud000695.pcd,8.104926960241997,-2.2844597825723363,-0.8320447475070206,2.576510776668533,147.62319337308074,0.2612774769355647
140,cloud000700.pcd,8.229411987763182,-2.428860106688523,-0.852006401096153,2.4019778514691,137.62319337308077,0.2576840238921238
141,cloud000705.pcd,8.29450258717682,-2.51039848698911,-0.9204677126768374,2.2274449262696674,127.62319337308078,0.2578543272700475
142,cloud000710.pcd,8.468041735275621,-2.6102588753707687,-0.94075594179623,2.4019778514691,137.62319337308077,0.2606176116795416
143,cloud000715.pcd,8.562123563336417,-2.669636712923103,-0.9351913416685327,2.2274449262696674,127.62319337308078,0.25735657412593077
144,cloud000720.pcd,8.686807813705748,-2.811317953151769,-1.0076892061121312,2.4019778514691,137.62319337308077,0.2585817096519452
145,cloud000725.pcd,8.907753757984784,-3.0122886554310213,-1.0723537286317235,2.2274449262696674,127.62319337308078,0.2587381592253888
146,cloud000730.pcd,9.018635616887392,-3.094503605908611,-1.1065478286783956,2.4019778514691,137.62319337308077,0.26214095627177164
147,cloud000735.pcd,9.266698267543791,-3.264785445254866,-1.1532119310573437,2.2274449262696674,127.62319337308078,0.2590131904901967
148,cloud000740.pcd,9.455601467999708,-3.4628211923708516,-1.2434838193062698,2.4019778514691,137.62319337308077,0.2587013761316931
